source	target	weight
DMRTA2	OR8B12	0.754691504518664
MRGPRG	OR8B12	0.754691504518664
SNORD116-1	OR8B12	0.754691504518664
OPN1MW	OR8B12	0.754691504518664
CLDN8	OR8B12	0.754691504518664
SLC2A7	OR8B12	0.754691504518664
MBD3L2	OR8B12	0.754691504518664
IFNA7	OR8B12	0.754691504518664
LOC285768	OR8B12	0.754691504518664
C6orf222	OR8B12	0.754691504518664
C11orf21	OR8B12	0.754691504518664
SOHLH1	OR8B12	0.754691504518664
KRT32	OR8B12	0.754691504518664
CLEC4F	OR8B12	0.754691504518664
SERPINA12	OR8B12	0.754691504518664
IRG1	OR8B12	0.754691504518664
MAGEB18	OR8B12	0.754691504518664
RBBP8NL	OR8B12	0.754691504518664
C7orf34	OR8B12	0.754691504518664
TWIST2	OR8B12	0.754691504518664
OR2T35	OR8B12	0.754691504518664
MAS1L	OR8B12	0.754691504518664
LOC340073	OR8B12	0.754691504518664
OR8U1	OR8B12	0.754691504518664
SERPINB11	OR8B12	0.999751748864015
LINC00160	OR8B12	0.754691504518664
CD177	OR8B12	0.754691504518664
FGF19	OR8B12	0.754691504518664
CXCR3	OR8B12	0.754691504518664
TEX19	OR8B12	0.754691504518664
DCAF8L1	OR8B12	0.991177932512298
FOXE3	OR8B12	0.754691504518664
THBD	OR8B12	0.754691504518664
APOA4	OR8B12	0.754691504518664
CCL11	OR8B12	0.754691504518664
MIR3648	OR8B12	0.754691504518664
ANKRD63	OR8B12	0.754691504518664
KRTAP5-10	OR8B12	0.754691504518664
ERVV-2	OR8B12	0.754691504518664
TAAR6	OR8B12	0.754691504518664
RGL3	OR8B12	0.754691504518664
C7orf45	OR8B12	0.754691504518664
TREML5P	TAAR9	1
KRTAP10-5	TAAR9	1
GKN1	TAAR9	0.874980401972971
TEX37	TAAR9	1
DEFB129	TAAR9	1
MB	BMP10	0.989524890338072
KRTAP11-1	BMP10	0.989524890338072
MIR514A1	BMP10	0.989524890338072
SERPINB12	BMP10	0.989524890338072
SPDYE4	BMP10	0.989524890338072
HNF1B	BMP10	0.944399554609604
LYZL4	BMP10	0.989524890338072
FATE1	BMP10	0.989524890338072
OR5B3	BMP10	0.989524890338072
PRAMEF5	BMP10	0.989524890338072
SPINK1	BMP10	0.989524890338072
REG3G	BMP10	0.989524890338072
CCDC148-AS1	BMP10	0.989524890338072
SPRR2D	BMP10	0.989524890338072
OR5AR1	BMP10	0.989524890338072
OR7C1	BMP10	0.989524890338072
OR8A1	BMP10	0.989524890338072
GABRR3	BMP10	0.806944267627277
CLEC9A	BMP10	0.989524890338072
PRAMEF18	BMP10	0.989524890338072
PRAMEF19	BMP10	0.989524890338072
SERPINA11	BMP10	0.989524890338072
CXCR1	BMP10	0.989524890338072
LOC340357	BMP10	0.989524890338072
OR4C45	BMP10	0.989524890338072
PLA2G12B	OR9A2	0.728185105735877
KRTAP12-1	FAM153A	0.828543919701538
EMR3	FAM153A	0.828543919701538
KRTAP12-2	FAM153A	0.828543919701538
MIR29B2	TTTY9A	0.856971637803395
MIR130A	TTTY9A	0.856971637803395
MIR29B2	TTTY9B	0.856971637803395
MIR130A	TTTY9B	0.856971637803395
TTTY9A	TTTY9B	1
MYOD1	LOC340074	1
APOC3	LOC340074	1
DNAJB3	LOC340074	1
CXorf27	LOC340074	1
MIR4691	AADAC	1
SNORA70D	AADAC	1
C9orf106	CDX2	0.835455829415052
OR52N1	RGS13	1
IL36G	RGS13	1
OR5AC2	RGS13	1
LINC00460	CLDN10-AS1	0.872236266293892
MIR3668	DAZ2	1
OR13F1	DAZ2	1
DNMT3L	DAZ2	1
AKAP4	DAZ2	1
DEFB4A	LOC340107	1
TTTY22	LOC340107	1
BPIFA3	LOC340107	1
LINC00359	LOC340107	1
OR1L3	LOC340107	1
KRT36	LOC340107	1
GNG13	LOC340107	1
LOC340094	LOC340107	1
PDZK1IP1	LOC340107	1
LOC732275	LOC340107	1
TPPP2	LOC340107	1
KIR3DL3	LOC340107	0.991736417337616
GRXCR1	LOC340107	1
TMEM8C	LOC340107	1
ALPPL2	CXorf66	1
C10orf91	CXorf66	1
CD300C	CXorf66	1
HLA-DQA2	CXorf66	1
MIR663B	CXorf66	1
MOGAT2	CXorf66	1
OR4E2	CXorf66	1
OR4K13	CXorf66	1
OR6Y1	CXorf66	1
PCGEM1	CXorf66	1
AA06	CXorf66	1
KRTAP3-1	CXorf66	1
MIR378C	CXorf66	1
NR0B2	CXorf66	1
OR2Y1	CXorf66	1
OR3A3	CXorf66	1
SERPINA5	CXorf66	1
FEZF1-AS1	CXorf66	1
FLJ46300	CXorf66	1
LILRB5	CXorf66	1
HS3ST6	CXorf66	1
OR6C65	CXorf66	1
GJA10	CXorf66	1
MSC	CXorf66	1
PAX2	CXorf66	1
NKX3-2	CXorf66	1
GTSF1L	CXorf66	1
OR56B4	CXorf66	1
MAGEA2	CXorf66	1
C15orf53	CXorf66	1
KRT16P3	CXorf66	1
OR2C3	CXorf66	1
MNX1	CXorf66	1
OR6C74	CXorf66	1
UBASH3A	CXorf66	1
C20orf141	CXorf66	1
LCE6A	CXorf66	1
KRTAP10-2	CXorf66	1
DNAJB8	CXorf66	1
RNF186	CXorf66	0.822726449762986
RDH8	CXorf66	0.819663920856507
SNAR-C3	CXorf66	1
DMRTA2	CXorf66	1
CDX1	CXorf66	0.791730919238942
MRGPRG	CXorf66	1
SNORD116-1	CXorf66	1
OPN1MW	CXorf66	1
CLDN8	CXorf66	1
SLC2A7	CXorf66	1
MBD3L2	CXorf66	1
IFNA7	CXorf66	1
LOC285768	CXorf66	1
C6orf222	CXorf66	1
C11orf21	CXorf66	1
SOHLH1	CXorf66	1
SSTR4	CXorf66	0.760747412543046
KRT32	CXorf66	1
CLEC4F	CXorf66	1
SERPINA12	CXorf66	1
IRG1	CXorf66	1
MAGEB18	CXorf66	1
RBBP8NL	CXorf66	1
C7orf34	CXorf66	1
TWIST2	CXorf66	1
KRT72	CXorf66	0.83560556587303
OR2T35	CXorf66	1
MAS1L	CXorf66	1
LOC340073	CXorf66	1
OR8U1	CXorf66	1
SERPINB11	CXorf66	0.769122231889688
LINC00160	CXorf66	1
CD177	CXorf66	1
FGF19	CXorf66	1
CXCR3	CXorf66	1
TEX19	CXorf66	1
DCAF8L1	CXorf66	0.834989034623217
FOXE3	CXorf66	1
THBD	CXorf66	1
APOA4	CXorf66	1
CCL11	CXorf66	1
MIR3648	CXorf66	1
NLRP7	CXorf66	0.771831494989591
ANKRD63	CXorf66	1
GNG8	CXorf66	0.70011844740708
KRTAP5-10	CXorf66	1
ERVV-2	CXorf66	1
TAAR6	CXorf66	1
RGL3	CXorf66	1
C7orf45	CXorf66	1
OR8B12	CXorf66	0.754691504518664
SPINK14	GCNT3	1
MIR589	LOC100131047	1
APOBEC1	HYALP1	0.965766793749009
OR4D6	HYALP1	0.965766793749009
BANF2	HYALP1	0.965766793749009
OR5P2	HYALP1	0.948548502589181
OR2G6	HYALP1	0.8803280255651
KRT83	HYALP1	0.965766793749009
OR10S1	PPYR1	0.70875227194779
ALPPL2	CARTPT	1
C10orf91	CARTPT	1
CD300C	CARTPT	1
HLA-DQA2	CARTPT	1
MIR663B	CARTPT	1
MOGAT2	CARTPT	1
OR4E2	CARTPT	1
OR4K13	CARTPT	1
OR6Y1	CARTPT	1
PCGEM1	CARTPT	1
AA06	CARTPT	1
KRTAP3-1	CARTPT	1
MIR378C	CARTPT	1
NR0B2	CARTPT	1
OR2Y1	CARTPT	1
OR3A3	CARTPT	1
SERPINA5	CARTPT	1
FEZF1-AS1	CARTPT	1
FLJ46300	CARTPT	1
LILRB5	CARTPT	1
HS3ST6	CARTPT	1
OR6C65	CARTPT	1
GJA10	CARTPT	1
MSC	CARTPT	1
PAX2	CARTPT	1
NKX3-2	CARTPT	1
GTSF1L	CARTPT	1
OR56B4	CARTPT	1
MAGEA2	CARTPT	1
C15orf53	CARTPT	1
KRT16P3	CARTPT	1
OR2C3	CARTPT	1
MNX1	CARTPT	1
OR6C74	CARTPT	1
UBASH3A	CARTPT	1
C20orf141	CARTPT	1
LCE6A	CARTPT	1
KRTAP10-2	CARTPT	1
DNAJB8	CARTPT	1
RNF186	CARTPT	0.822726449762986
RDH8	CARTPT	0.819663920856507
SNAR-C3	CARTPT	1
DMRTA2	CARTPT	1
CDX1	CARTPT	0.791730919238942
MRGPRG	CARTPT	1
SNORD116-1	CARTPT	1
OPN1MW	CARTPT	1
CLDN8	CARTPT	1
SLC2A7	CARTPT	1
MBD3L2	CARTPT	1
IFNA7	CARTPT	1
LOC285768	CARTPT	1
C6orf222	CARTPT	1
C11orf21	CARTPT	1
SOHLH1	CARTPT	1
SSTR4	CARTPT	0.760747412543046
KRT32	CARTPT	1
CLEC4F	CARTPT	1
SERPINA12	CARTPT	1
IRG1	CARTPT	1
MAGEB18	CARTPT	1
RBBP8NL	CARTPT	1
C7orf34	CARTPT	1
TWIST2	CARTPT	1
KRT72	CARTPT	0.83560556587303
OR2T35	CARTPT	1
MAS1L	CARTPT	1
LOC340073	CARTPT	1
OR8U1	CARTPT	1
SERPINB11	CARTPT	0.769122231889688
LINC00160	CARTPT	1
CD177	CARTPT	1
FGF19	CARTPT	1
CXCR3	CARTPT	1
TEX19	CARTPT	1
DCAF8L1	CARTPT	0.834989034623217
FOXE3	CARTPT	1
THBD	CARTPT	1
APOA4	CARTPT	1
CCL11	CARTPT	1
MIR3648	CARTPT	1
NLRP7	CARTPT	0.771831494989591
ANKRD63	CARTPT	1
GNG8	CARTPT	0.70011844740708
KRTAP5-10	CARTPT	1
ERVV-2	CARTPT	1
TAAR6	CARTPT	1
RGL3	CARTPT	1
C7orf45	CARTPT	1
OR8B12	CARTPT	0.754691504518664
CXorf66	CARTPT	1
ALPPL2	IL22RA2	1
C10orf91	IL22RA2	1
CD300C	IL22RA2	1
HLA-DQA2	IL22RA2	1
MIR663B	IL22RA2	1
MOGAT2	IL22RA2	1
OR4E2	IL22RA2	1
OR4K13	IL22RA2	1
OR6Y1	IL22RA2	1
PCGEM1	IL22RA2	1
AA06	IL22RA2	1
KRTAP3-1	IL22RA2	1
MIR378C	IL22RA2	1
NR0B2	IL22RA2	1
OR2Y1	IL22RA2	1
OR3A3	IL22RA2	1
SERPINA5	IL22RA2	1
FEZF1-AS1	IL22RA2	1
FLJ46300	IL22RA2	1
LILRB5	IL22RA2	1
HS3ST6	IL22RA2	1
OR6C65	IL22RA2	1
GJA10	IL22RA2	1
MSC	IL22RA2	1
PAX2	IL22RA2	1
NKX3-2	IL22RA2	1
GTSF1L	IL22RA2	1
OR56B4	IL22RA2	1
MAGEA2	IL22RA2	1
C15orf53	IL22RA2	1
KRT16P3	IL22RA2	1
OR2C3	IL22RA2	1
MNX1	IL22RA2	1
OR6C74	IL22RA2	1
UBASH3A	IL22RA2	1
C20orf141	IL22RA2	1
LCE6A	IL22RA2	1
KRTAP10-2	IL22RA2	1
DNAJB8	IL22RA2	1
RNF186	IL22RA2	0.822726449762986
RDH8	IL22RA2	0.819663920856507
SNAR-C3	IL22RA2	1
DMRTA2	IL22RA2	1
CDX1	IL22RA2	0.791730919238942
MRGPRG	IL22RA2	1
SNORD116-1	IL22RA2	1
OPN1MW	IL22RA2	1
CLDN8	IL22RA2	1
SLC2A7	IL22RA2	1
MBD3L2	IL22RA2	1
IFNA7	IL22RA2	1
LOC285768	IL22RA2	1
C6orf222	IL22RA2	1
C11orf21	IL22RA2	1
SOHLH1	IL22RA2	1
SSTR4	IL22RA2	0.760747412543046
KRT32	IL22RA2	1
CLEC4F	IL22RA2	1
SERPINA12	IL22RA2	1
IRG1	IL22RA2	1
MAGEB18	IL22RA2	1
RBBP8NL	IL22RA2	1
C7orf34	IL22RA2	1
TWIST2	IL22RA2	1
KRT72	IL22RA2	0.83560556587303
OR2T35	IL22RA2	1
MAS1L	IL22RA2	1
LOC340073	IL22RA2	1
OR8U1	IL22RA2	1
SERPINB11	IL22RA2	0.769122231889688
LINC00160	IL22RA2	1
CD177	IL22RA2	1
FGF19	IL22RA2	1
CXCR3	IL22RA2	1
TEX19	IL22RA2	1
DCAF8L1	IL22RA2	0.834989034623217
FOXE3	IL22RA2	1
THBD	IL22RA2	1
APOA4	IL22RA2	1
CCL11	IL22RA2	1
MIR3648	IL22RA2	1
NLRP7	IL22RA2	0.771831494989591
ANKRD63	IL22RA2	1
GNG8	IL22RA2	0.70011844740708
KRTAP5-10	IL22RA2	1
ERVV-2	IL22RA2	1
TAAR6	IL22RA2	1
RGL3	IL22RA2	1
C7orf45	IL22RA2	1
OR8B12	IL22RA2	0.754691504518664
CXorf66	IL22RA2	1
CARTPT	IL22RA2	1
MYOD1	WFDC12	0.937820257379398
APOC3	WFDC12	0.937820257379398
DNAJB3	WFDC12	0.937820257379398
CXorf27	WFDC12	0.937820257379398
LOC340074	WFDC12	0.937820257379398
GPR141	KNCN	0.888744009353878
PTF1A	KNCN	0.888744009353878
FAM153B	KNCN	0.888744009353878
APOBEC1	MAGEB3	0.961018786945065
OR4D6	MAGEB3	0.961018786945065
BANF2	MAGEB3	0.961018786945065
OR5P2	MAGEB3	0.918499707524002
OR2G6	MAGEB3	0.989760546711282
KRT83	MAGEB3	0.961018786945065
HYALP1	MAGEB3	0.9280022608731
ALPPL2	BTNL8	1
C10orf91	BTNL8	1
CD300C	BTNL8	1
HLA-DQA2	BTNL8	1
MIR663B	BTNL8	1
MOGAT2	BTNL8	1
OR4E2	BTNL8	1
OR4K13	BTNL8	1
OR6Y1	BTNL8	1
PCGEM1	BTNL8	1
AA06	BTNL8	1
KRTAP3-1	BTNL8	1
MIR378C	BTNL8	1
NR0B2	BTNL8	1
OR2Y1	BTNL8	1
OR3A3	BTNL8	1
SERPINA5	BTNL8	1
FEZF1-AS1	BTNL8	1
FLJ46300	BTNL8	1
LILRB5	BTNL8	1
HS3ST6	BTNL8	1
OR6C65	BTNL8	1
GJA10	BTNL8	1
MSC	BTNL8	1
PAX2	BTNL8	1
NKX3-2	BTNL8	1
GTSF1L	BTNL8	1
OR56B4	BTNL8	1
MAGEA2	BTNL8	1
C15orf53	BTNL8	1
KRT16P3	BTNL8	1
OR2C3	BTNL8	1
MNX1	BTNL8	1
OR6C74	BTNL8	1
UBASH3A	BTNL8	1
C20orf141	BTNL8	1
LCE6A	BTNL8	1
KRTAP10-2	BTNL8	1
DNAJB8	BTNL8	1
RNF186	BTNL8	0.822726449762986
RDH8	BTNL8	0.819663920856507
SNAR-C3	BTNL8	1
DMRTA2	BTNL8	1
CDX1	BTNL8	0.791730919238942
MRGPRG	BTNL8	1
SNORD116-1	BTNL8	1
OPN1MW	BTNL8	1
CLDN8	BTNL8	1
SLC2A7	BTNL8	1
MBD3L2	BTNL8	1
IFNA7	BTNL8	1
LOC285768	BTNL8	1
C6orf222	BTNL8	1
C11orf21	BTNL8	1
SOHLH1	BTNL8	1
SSTR4	BTNL8	0.760747412543046
KRT32	BTNL8	1
CLEC4F	BTNL8	1
SERPINA12	BTNL8	1
IRG1	BTNL8	1
MAGEB18	BTNL8	1
RBBP8NL	BTNL8	1
C7orf34	BTNL8	1
TWIST2	BTNL8	1
KRT72	BTNL8	0.83560556587303
OR2T35	BTNL8	1
MAS1L	BTNL8	1
LOC340073	BTNL8	1
OR8U1	BTNL8	1
SERPINB11	BTNL8	0.769122231889688
LINC00160	BTNL8	1
CD177	BTNL8	1
FGF19	BTNL8	1
CXCR3	BTNL8	1
TEX19	BTNL8	1
DCAF8L1	BTNL8	0.834989034623217
FOXE3	BTNL8	1
THBD	BTNL8	1
APOA4	BTNL8	1
CCL11	BTNL8	1
MIR3648	BTNL8	1
NLRP7	BTNL8	0.771831494989591
ANKRD63	BTNL8	1
GNG8	BTNL8	0.70011844740708
KRTAP5-10	BTNL8	1
ERVV-2	BTNL8	1
TAAR6	BTNL8	1
RGL3	BTNL8	1
C7orf45	BTNL8	1
OR8B12	BTNL8	0.754691504518664
CXorf66	BTNL8	1
CARTPT	BTNL8	1
IL22RA2	BTNL8	1
MIR4705	LOC284788	0.885335740768941
GAST	SEMG2	1
MIR591	SEMG2	1
MIR221	SEMG2	1
OR51D1	SEMG2	1
MIR4705	HBE1	1
LOC284788	HBE1	0.885335740768941
MB	CST5	1
KRTAP11-1	CST5	1
MIR514A1	CST5	1
SERPINB12	CST5	1
SPDYE4	CST5	1
HNF1B	CST5	0.954468430399774
LYZL4	CST5	1
FATE1	CST5	1
OR5B3	CST5	1
PRAMEF5	CST5	1
SPINK1	CST5	1
REG3G	CST5	1
CCDC148-AS1	CST5	1
SPRR2D	CST5	1
OR5AR1	CST5	1
OR7C1	CST5	1
OR8A1	CST5	1
GABRR3	CST5	0.815625182363095
CLEC9A	CST5	1
PRAMEF18	CST5	1
PRAMEF19	CST5	1
SERPINA11	CST5	1
CXCR1	CST5	1
LOC340357	CST5	1
OR4C45	CST5	1
BMP10	CST5	0.989524890338072
MIR920	BLK	0.716117180128822
CLDN14	ARX	0.953848736646371
MIR877	NKX6-2	0.834141988166094
CD1B	NKX6-2	0.834141988166094
MIR412	LINC00347	1
MIR889	LINC00347	1
CELA3B	LINC00347	1
TAAR8	LINC00347	1
MMP13	LINC00347	1
TSGA10IP	LINC00347	1
OR5K4	LINC00347	1
ALPPL2	HOXB13	1
C10orf91	HOXB13	1
CD300C	HOXB13	1
HLA-DQA2	HOXB13	1
MIR663B	HOXB13	1
MOGAT2	HOXB13	1
OR4E2	HOXB13	1
OR4K13	HOXB13	1
OR6Y1	HOXB13	1
PCGEM1	HOXB13	1
AA06	HOXB13	1
KRTAP3-1	HOXB13	1
MIR378C	HOXB13	1
NR0B2	HOXB13	1
OR2Y1	HOXB13	1
OR3A3	HOXB13	1
SERPINA5	HOXB13	1
FEZF1-AS1	HOXB13	1
FLJ46300	HOXB13	1
LILRB5	HOXB13	1
HS3ST6	HOXB13	1
OR6C65	HOXB13	1
GJA10	HOXB13	1
MSC	HOXB13	1
PAX2	HOXB13	1
NKX3-2	HOXB13	1
GTSF1L	HOXB13	1
OR56B4	HOXB13	1
MAGEA2	HOXB13	1
C15orf53	HOXB13	1
KRT16P3	HOXB13	1
OR2C3	HOXB13	1
MNX1	HOXB13	1
OR6C74	HOXB13	1
UBASH3A	HOXB13	1
C20orf141	HOXB13	1
LCE6A	HOXB13	1
KRTAP10-2	HOXB13	1
DNAJB8	HOXB13	1
RNF186	HOXB13	0.822726449762986
RDH8	HOXB13	0.819663920856507
SNAR-C3	HOXB13	1
DMRTA2	HOXB13	1
CDX1	HOXB13	0.791730919238942
MRGPRG	HOXB13	1
SNORD116-1	HOXB13	1
OPN1MW	HOXB13	1
CLDN8	HOXB13	1
SLC2A7	HOXB13	1
MBD3L2	HOXB13	1
IFNA7	HOXB13	1
LOC285768	HOXB13	1
C6orf222	HOXB13	1
C11orf21	HOXB13	1
SOHLH1	HOXB13	1
SSTR4	HOXB13	0.760747412543046
KRT32	HOXB13	1
CLEC4F	HOXB13	1
SERPINA12	HOXB13	1
IRG1	HOXB13	1
MAGEB18	HOXB13	1
RBBP8NL	HOXB13	1
C7orf34	HOXB13	1
TWIST2	HOXB13	1
KRT72	HOXB13	0.83560556587303
OR2T35	HOXB13	1
MAS1L	HOXB13	1
LOC340073	HOXB13	1
OR8U1	HOXB13	1
SERPINB11	HOXB13	0.769122231889688
LINC00160	HOXB13	1
CD177	HOXB13	1
FGF19	HOXB13	1
CXCR3	HOXB13	1
TEX19	HOXB13	1
DCAF8L1	HOXB13	0.834989034623217
FOXE3	HOXB13	1
THBD	HOXB13	1
APOA4	HOXB13	1
CCL11	HOXB13	1
MIR3648	HOXB13	1
NLRP7	HOXB13	0.771831494989591
ANKRD63	HOXB13	1
GNG8	HOXB13	0.70011844740708
KRTAP5-10	HOXB13	1
ERVV-2	HOXB13	1
TAAR6	HOXB13	1
RGL3	HOXB13	1
C7orf45	HOXB13	1
OR8B12	HOXB13	0.754691504518664
CXorf66	HOXB13	1
CARTPT	HOXB13	1
IL22RA2	HOXB13	1
BTNL8	HOXB13	1
LOC643037	LILRA2	0.852653450130677
SGK110	TRIM55	1
KRTAP10-3	TRIM55	1
MIR4453	OR10R2	1
MIR29C	OR10R2	1
SEMG1	TREM2	1
KRT85	SLC6A19	0.940417239350781
LOC286442	SLC6A19	0.940417239350781
LINC00332	SLC6A19	0.940417239350781
MIR190A	SLC6A19	0.940417239350781
AMY1C	SLC6A19	0.996014191988727
TPRX1	SLC6A19	0.940417239350781
FLJ41350	SLC6A19	0.940417239350781
NEU2	SLC6A19	0.940417239350781
SMR3B	SLC6A19	0.940417239350781
GNGT1	SLC6A19	0.940417239350781
GNGT2	SLC6A19	0.940417239350781
MIR3913-2	SLC6A19	0.940417239350781
PRSS56	SLC6A19	0.940417239350781
SIT1	SLC6A19	0.85208041621136
KRTAP9-1	SLC6A19	0.917290606451322
OR7C2	SLC6A19	0.940417239350781
FGF6	SLC6A19	0.940417239350781
HNF4A	SLC6A19	0.862884874931436
ACTL9	SLC6A19	0.87567577360738
PRSS58	SLC6A19	0.940417239350781
OR1B1	SLC6A19	0.940417239350781
LOC400620	SLC6A19	0.99886128765517
LOC100129427	SLC6A19	0.940417239350781
MAS1	SLC6A19	0.718854434896133
PLA2G2F	SLC6A19	0.739048319223529
FGFBP1	SLC6A19	0.940417239350781
BPESC1	TMEM61	0.839811832821421
LINC00619	SIGLEC5	0.899091582704859
OTOP3	SIGLEC5	0.899091582704859
FOLR3	SIGLEC5	0.899091582704859
DEFB125	SIGLEC5	0.899091582704859
KRT76	SIGLEC5	0.899091582704859
GM140	SIGLEC5	0.899091582704859
LINC00301	SIGLEC5	0.899091582704859
IL17C	SIGLEC5	0.899091582704859
KRT85	CYP4F8	1
LOC286442	CYP4F8	1
LINC00332	CYP4F8	1
MIR190A	CYP4F8	1
AMY1C	CYP4F8	0.9063406303398
TPRX1	CYP4F8	1
FLJ41350	CYP4F8	1
NEU2	CYP4F8	1
SMR3B	CYP4F8	1
GNGT1	CYP4F8	1
GNGT2	CYP4F8	1
MIR3913-2	CYP4F8	1
PRSS56	CYP4F8	1
SIT1	CYP4F8	0.90631724883747
KRTAP9-1	CYP4F8	0.88940502254744
OR7C2	CYP4F8	1
FGF6	CYP4F8	1
HNF4A	CYP4F8	0.917830331930116
ACTL9	CYP4F8	0.931372805858233
PRSS58	CYP4F8	1
OR1B1	CYP4F8	1
LOC400620	CYP4F8	0.955568442569263
LOC100129427	CYP4F8	1
MAS1	CYP4F8	0.76478198234724
PLA2G2F	CYP4F8	0.786239652139901
SERPINA4	CYP4F8	0.705828867177285
FGFBP1	CYP4F8	1
SLC6A19	CYP4F8	0.940417239350781
BPESC1	CES1	1
SERPINA4	CES1	0.707224341481602
TMEM61	CES1	0.839811832821421
GCG	SCNN1A	0.71574383061706
ALPPL2	CXXC1P1	1
C10orf91	CXXC1P1	1
CD300C	CXXC1P1	1
HLA-DQA2	CXXC1P1	1
MIR663B	CXXC1P1	1
MOGAT2	CXXC1P1	1
OR4E2	CXXC1P1	1
OR4K13	CXXC1P1	1
OR6Y1	CXXC1P1	1
PCGEM1	CXXC1P1	1
AA06	CXXC1P1	1
KRTAP3-1	CXXC1P1	1
MIR378C	CXXC1P1	1
NR0B2	CXXC1P1	1
OR2Y1	CXXC1P1	1
OR3A3	CXXC1P1	1
SERPINA5	CXXC1P1	1
FEZF1-AS1	CXXC1P1	1
FLJ46300	CXXC1P1	1
LILRB5	CXXC1P1	1
HS3ST6	CXXC1P1	1
OR6C65	CXXC1P1	1
GJA10	CXXC1P1	1
MSC	CXXC1P1	1
PAX2	CXXC1P1	1
NKX3-2	CXXC1P1	1
GTSF1L	CXXC1P1	1
OR56B4	CXXC1P1	1
MAGEA2	CXXC1P1	1
C15orf53	CXXC1P1	1
KRT16P3	CXXC1P1	1
OR2C3	CXXC1P1	1
MNX1	CXXC1P1	1
OR6C74	CXXC1P1	1
UBASH3A	CXXC1P1	1
C20orf141	CXXC1P1	1
LCE6A	CXXC1P1	1
KRTAP10-2	CXXC1P1	1
DNAJB8	CXXC1P1	1
RNF186	CXXC1P1	0.822726449762986
RDH8	CXXC1P1	0.819663920856507
SNAR-C3	CXXC1P1	1
DMRTA2	CXXC1P1	1
CDX1	CXXC1P1	0.791730919238942
MRGPRG	CXXC1P1	1
SNORD116-1	CXXC1P1	1
OPN1MW	CXXC1P1	1
CLDN8	CXXC1P1	1
SLC2A7	CXXC1P1	1
MBD3L2	CXXC1P1	1
IFNA7	CXXC1P1	1
LOC285768	CXXC1P1	1
C6orf222	CXXC1P1	1
C11orf21	CXXC1P1	1
SOHLH1	CXXC1P1	1
SSTR4	CXXC1P1	0.760747412543046
KRT32	CXXC1P1	1
CLEC4F	CXXC1P1	1
SERPINA12	CXXC1P1	1
IRG1	CXXC1P1	1
MAGEB18	CXXC1P1	1
RBBP8NL	CXXC1P1	1
C7orf34	CXXC1P1	1
TWIST2	CXXC1P1	1
KRT72	CXXC1P1	0.83560556587303
OR2T35	CXXC1P1	1
MAS1L	CXXC1P1	1
LOC340073	CXXC1P1	1
OR8U1	CXXC1P1	1
SERPINB11	CXXC1P1	0.769122231889688
LINC00160	CXXC1P1	1
CD177	CXXC1P1	1
FGF19	CXXC1P1	1
CXCR3	CXXC1P1	1
TEX19	CXXC1P1	1
DCAF8L1	CXXC1P1	0.834989034623217
FOXE3	CXXC1P1	1
THBD	CXXC1P1	1
APOA4	CXXC1P1	1
CCL11	CXXC1P1	1
MIR3648	CXXC1P1	1
NLRP7	CXXC1P1	0.771831494989591
ANKRD63	CXXC1P1	1
GNG8	CXXC1P1	0.70011844740708
KRTAP5-10	CXXC1P1	1
ERVV-2	CXXC1P1	1
TAAR6	CXXC1P1	1
RGL3	CXXC1P1	1
C7orf45	CXXC1P1	1
OR8B12	CXXC1P1	0.754691504518664
CXorf66	CXXC1P1	1
CARTPT	CXXC1P1	1
IL22RA2	CXXC1P1	1
BTNL8	CXXC1P1	1
HOXB13	CXXC1P1	1
C9orf106	LOC100507389	0.715700464769864
LINC00111	OR4C16	0.762329213103294
CSAG1	OR4C16	0.762329213103294
VAV3-AS1	OR4C16	0.762329213103294
SAA3P	OR4C16	0.762329213103294
ALPPL2	OR8D4	1
C10orf91	OR8D4	1
CD300C	OR8D4	1
HLA-DQA2	OR8D4	1
MIR663B	OR8D4	1
MOGAT2	OR8D4	1
OR4E2	OR8D4	1
OR4K13	OR8D4	1
OR6Y1	OR8D4	1
PCGEM1	OR8D4	1
AA06	OR8D4	1
KRTAP3-1	OR8D4	1
MIR378C	OR8D4	1
NR0B2	OR8D4	1
OR2Y1	OR8D4	1
OR3A3	OR8D4	1
SERPINA5	OR8D4	1
FEZF1-AS1	OR8D4	1
FLJ46300	OR8D4	1
LILRB5	OR8D4	1
HS3ST6	OR8D4	1
OR6C65	OR8D4	1
GJA10	OR8D4	1
MSC	OR8D4	1
PAX2	OR8D4	1
NKX3-2	OR8D4	1
GTSF1L	OR8D4	1
OR56B4	OR8D4	1
MAGEA2	OR8D4	1
C15orf53	OR8D4	1
KRT16P3	OR8D4	1
OR2C3	OR8D4	1
MNX1	OR8D4	1
OR6C74	OR8D4	1
UBASH3A	OR8D4	1
C20orf141	OR8D4	1
LCE6A	OR8D4	1
KRTAP10-2	OR8D4	1
DNAJB8	OR8D4	1
RNF186	OR8D4	0.822726449762986
RDH8	OR8D4	0.819663920856507
SNAR-C3	OR8D4	1
DMRTA2	OR8D4	1
CDX1	OR8D4	0.791730919238942
MRGPRG	OR8D4	1
SNORD116-1	OR8D4	1
OPN1MW	OR8D4	1
CLDN8	OR8D4	1
SLC2A7	OR8D4	1
MBD3L2	OR8D4	1
IFNA7	OR8D4	1
LOC285768	OR8D4	1
C6orf222	OR8D4	1
C11orf21	OR8D4	1
